Date,date,sample,Site,Sub,Time,Location,Location_1,Qmax_ft3/s,Qmax,Rain_Hilo_in,Rain_Hilo,Site_Group_old,Site_Group,Water_Level,Sal_Group,Sal_Group_n,Sal,Temp,DO,DO_mg,Turb,Turb_n,Bay_Prox_mod,Bay_Prox,Stream_Prox_m,Stream_Prox_n,OSDS_1km,OSDS_n,Tide_mod,Tide,Staph_W,MRSA_W,Ent_W_RAW,Ent_W,Cperf_W,N_N,PO4_RAW,PO4,H4SiO4,NH4,TDP_RAW,TDP,DOP,DOC,TDN,DON,Sand_Wet,Sand_Dry,Sand_Moist_Raw1,Sand_Moist_Percent,Sand_Moist,Sand_OM_Raw,Sand_OM,Gravel,Sand,Silt_Clay,Staph_S_,Staph_S,MRSA_S_,MRSA_S,Ent_S_,Ent_S,Cperf_S_,Cperf_S,two_,one_,zero,one,two,three,four,Catch_pan,Total_Weight,ntwo_,none_,zero_,one__,two__,three_,four_,Catch_pan_,Total_
4/11/18,11-Apr-18,174,2,B,7:50:00 AM,Onekahakaha,OK,,,0.6,1.524,10,3,0.48,High,3,34.5,23.9,78.9,5.45,0.9,0.9,2,Out,3830,3,40,2,2,Flood,0,13,<10,5,0,0.86,<0.03,0.015,15.34,0.49,<0.25,0.125,0.22,368.7,9.4,8.05,10.160525,7.930025,2.2305,21.9526058,223,0.747375,74.7375,17.04,81.8,0.08,185,1845,93,931,7,69,0,0,0.32,0.37,0.49,0.98,3.31,1.95,0.04,0.02,7.71,4.15,4.8,6.36,12.71,42.93,25.29,0.52,0.26,97.02
2/25/19,25-Feb-19,388,1,B,7:22:00 AM,Richardson,RN,,,0.8,2.032,10,3,0.479,Mid,2,23.1,22.2,91.2,6.94,0.28,0.28,2,Out,6180,3,13,1,1,Ebb,10,0,10,10,0,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,192,1924,17,169,0,4,0,0,0.1,0.27,2.51,4.2,0.99,0.05,0,0,8.17,1.22,3.3,30.72,51.41,12.12,0.61,0,0,99.39
12/7/17,7-Dec-17,128,6,C,7:21:00 AM,Puhi Bay,PB,,,0,0,20,2,0.121,Mid,2,18.6,20.8,88.1,7.16,2.05,2.05,2,Out,2760,2,100,3,1,Ebb,20,0,63,63,0,26.03,0.71,0.71,85,5.14,1.08,1.08,0.37,330.6,31.3,0.13,10.13428333,8.8317,1.30258333,12.85323577,130,0.678475,67.8475,24.29,72.84,0.2,193,1928,0,0,335,3354,0,0,,,,,,,,,,,,,,,,,,
4/11/18,11-Apr-18,172,2,C,7:50:00 AM,Onekahakaha,OK,,,0.6,1.524,10,3,0.48,High,3,34.3,23.9,81.4,5.63,0.85,0.85,2,Out,3830,3,40,2,2,Flood,0,7,<10,5,0,0.86,<0.03,0.015,15.34,0.49,<0.25,0.125,0.22,368.7,9.4,8.05,10.160525,7.930025,2.2305,21.9526058,223,0.747375,74.7375,17.04,81.8,0.08,205,2050,17,169,2,21,0,0,0.32,0.37,0.49,0.98,3.31,1.95,0.04,0.02,7.71,4.15,4.8,6.36,12.71,42.93,25.29,0.52,0.26,97.02
11/16/17,16-Nov-17,125,3,B,6:47:00 AM,Reed's Bay,RB,,,0.4,1.016,20,2,0.184,Low,1,15,22.2,79.8,6.32,41.7,41.7,1,In,860,2,30,2,2,Flood,144,76,717,717,0,21.88,0.64,0.64,12.06,5.49,0.93,0.93,0.29,340.1,27.6,0.23,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,208,2081,388,3882,91,908,0,0,,,,,,,,,,,,,,,,,,
11/5/18,5-Nov-18,353,5,B,5:49:00 AM,Honoli'i,HL,724,20.50120345,0.34,0.8636,30,1,0.076,Mid,2,24.5,24.5,81.4,5.89,8.48,8.48,2,Out,160,1,43,2,2,Flood,80,13,1615,1615,4,3.28,0.16,0.16,78.03,0.68,<0.25,0.125,0.09,66.3,10.2,6.24,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,218,2177,605,6049,0,4,0,0,0,0.42,2.1,4.29,0.92,0.03,0,0,7.76,0,5.41,27.06,55.28,11.86,0.39,0,0,100
2/21/18,21-Feb-18,144,3,B,6:54:00 AM,Reed's Bay,RB,,,0.49,1.2446,20,2,0.554,Mid,2,16.3,21.5,70,5.62,0.79,0.79,1,In,860,2,30,2,1,Ebb,0,7,74,74,0,24.65,1.37,1.37,154.4,0.84,1.49,1.49,0.12,133.2,28.1,2.61,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,226,2258,0,0,42,421,0,0,,,,,,,,,,,,,,,,,,
2/21/18,21-Feb-18,142,3,C,6:54:00 AM,Reed's Bay,RB,,,0.49,1.2446,20,2,0.554,Mid,2,16.4,21.6,69.6,5.5,1.06,1.06,1,In,860,2,30,2,1,Ebb,20,7,20,20,0,24.65,1.37,1.37,154.4,0.84,1.49,1.49,0.12,133.2,28.1,2.61,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,255,2553,0,0,19,193,0,0,,,,,,,,,,,,,,,,,,
2/25/19,25-Feb-19,389,2,B,7:05:00 AM,Onekahakaha,OK,,,0.8,2.032,10,3,0.481,Mid,2,22.5,22.1,78.1,5.97,1.36,1.36,2,Out,3830,3,40,2,1,Ebb,10,0,30,30,0,,,,,,,,,,,,10.160525,7.930025,2.2305,21.9526058,223,0.747375,74.7375,17.04,81.8,0.08,267,2665,42,423,8,76,0,0,0.92,0.71,0.67,0.93,2,1.63,0.06,0.01,6.96,13.22,10.2,9.63,13.36,28.74,23.42,0.86,0.14,99.57
11/5/18,5-Nov-18,354,5,A,5:49:00 AM,Honoli'i,HL,724,20.50120345,0.34,0.8636,30,1,0.076,Mid,2,23.4,24.3,87.1,6.37,12.7,12.7,2,Out,160,1,43,2,2,Flood,10,34,1951,1951,33,3.28,0.16,0.16,78.03,0.68,<0.25,0.125,0.09,66.3,10.2,6.24,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,283,2831,397,3965,569,5690,0,0,0,0.42,2.1,4.29,0.92,0.03,0,0,7.76,0,5.41,27.06,55.28,11.86,0.39,0,0,100
12/7/17,7-Dec-17,127,6,B,7:21:00 AM,Puhi Bay,PB,,,0,0,20,2,0.121,Mid,2,18.4,20.8,86.2,6.96,1.07,1.07,2,Out,2760,2,100,3,1,Ebb,0,7,20,20,0,26.03,0.71,0.71,85,5.14,1.08,1.08,0.37,330.6,31.3,0.13,10.13428333,8.8317,1.30258333,12.85323577,130,0.678475,67.8475,24.29,72.84,0.2,290,2901,0,0,398,3977,0,0,,,,,,,,,,,,,,,,,,
11/5/18,5-Nov-18,352,5,C,5:49:00 AM,Honoli'i,HL,724,20.50120345,0.34,0.8636,30,1,0.076,Mid,2,23.6,24.4,91.9,6.71,9.55,9.55,2,Out,160,1,43,2,2,Flood,52,7,1430,1430,0,3.28,0.16,0.16,78.03,0.68,<0.25,0.125,0.09,66.3,10.2,6.24,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,327,3266,504,5041,633,6332,0,0,0,0.42,2.1,4.29,0.92,0.03,0,0,7.76,0,5.41,27.06,55.28,11.86,0.39,0,0,100
2/28/18,28-Feb-18,148,3,B,7:20:00 AM,Reed's Bay,RB,,,0.09,0.2286,20,2,0.063,Low,1,6.6,18.7,79.2,7.01,0.53,0.53,1,In,860,2,30,2,2,Flood,30,19,933,933,7,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,427,4271,0,0,53,529,2,25,0.13,0.21,0.82,2.67,4.19,1.22,0.15,0.06,9.47,1.37,2.22,8.66,28.19,44.24,12.88,1.58,0.63,99.79
11/16/17,16-Nov-17,126,3,A,6:47:00 AM,Reed's Bay,RB,,,0.4,1.016,20,2,0.184,Low,1,15.3,22.2,77.5,6.62,40.4,40.4,1,In,860,2,30,2,2,Flood,160,129,446,446,1,21.88,0.64,0.64,12.06,5.49,0.93,0.93,0.29,340.1,27.6,0.23,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,432,4320,162,1619,48,484,147,1473,,,,,,,,,,,,,,,,,,
11/16/17,16-Nov-17,124,3,C,6:47:00 AM,Reed's Bay,RB,,,0.4,1.016,20,2,0.184,Low,1,15.1,22.2,80.1,6.35,34.8,34.8,1,In,860,2,30,2,2,Flood,132,32,588,588,0,21.88,0.64,0.64,12.06,5.49,0.93,0.93,0.29,340.1,27.6,0.23,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,471,4713,142,1420,69,690,0,0,,,,,,,,,,,,,,,,,,
2/21/18,21-Feb-18,143,3,A,6:54:00 AM,Reed's Bay,RB,,,0.49,1.2446,20,2,0.554,Mid,2,15.7,21.4,72.6,6.38,0.73,0.73,1,In,860,2,30,2,1,Ebb,20,7,52,52,0,24.65,1.37,1.37,154.4,0.84,1.49,1.49,0.12,133.2,28.1,2.61,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,471,4713,16,159,13,125,0,0,,,,,,,,,,,,,,,,,,
2/25/19,25-Feb-19,393,2,A,7:05:00 AM,Onekahakaha,OK,,,0.8,2.032,10,3,0.481,Mid,2,23,22.1,89.3,6.8,2.18,2.18,2,Out,3830,3,40,2,1,Ebb,20,0,86,86,0,,,,,,,,,,,,10.160525,7.930025,2.2305,21.9526058,223,0.747375,74.7375,17.04,81.8,0.08,487,4869,47,474,1,13,0,0,0.92,0.71,0.67,0.93,2,1.63,0.06,0.01,6.96,13.22,10.2,9.63,13.36,28.74,23.42,0.86,0.14,99.57
2/28/18,28-Feb-18,150,3,C,7:20:00 AM,Reed's Bay,RB,,,0.09,0.2286,20,2,0.063,Low,1,6.6,18.7,78.1,7.11,0.17,0.17,1,In,860,2,30,2,2,Flood,20,0,1036,1036,15,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,503,5032,0,0,15,145,0,0,0.13,0.21,0.82,2.67,4.19,1.22,0.15,0.06,9.47,1.37,2.22,8.66,28.19,44.24,12.88,1.58,0.63,99.79
12/7/17,7-Dec-17,131,3,C,7:02:00 AM,Reed's Bay,RB,,,0,0,20,2,0.173,Mid,2,18.5,21.2,83.2,6.68,10,10,1,In,860,2,30,2,1,Ebb,30,0,368,368,0,22.4,0.62,0.62,62.57,3.45,1.23,1.23,0.61,253.1,26,0.15,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,577,5768,0,0,714,7138,0,0,,,,,,,,,,,,,,,,,,
2/11/19,11-Feb-19,387,3,B,6:50:00 AM,Reed's Bay,RB,,,0.01,0.0254,20,2,0.459,Low,1,9.4,19,87.6,6.78,0.89,0.89,1,In,860,2,30,2,1,Ebb,2800,20,345,345,16,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,589,5891,0,0,0,4,0,0,2.11,2.72,1.78,1.01,0.69,0.18,0.04,0,8.53,24.74,31.89,20.87,11.84,8.09,2.11,0.47,0,100
12/7/17,7-Dec-17,130,3,A,7:02:00 AM,Reed's Bay,RB,,,0,0,20,2,0.173,Mid,2,17.8,20.9,82.2,6.61,5.5,5.5,1,In,860,2,30,2,1,Ebb,20,7,279,279,0,22.4,0.62,0.62,62.57,3.45,1.23,1.23,0.61,253.1,26,0.15,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,1075,10751,0,0,526,5258,3,34,,,,,,,,,,,,,,,,,,
12/7/17,7-Dec-17,129,6,A,7:21:00 AM,Puhi Bay,PB,,,0,0,20,2,0.121,Mid,2,18.2,20.8,83.7,6.78,0.91,0.91,2,Out,2760,2,100,3,1,Ebb,42,0,199,199,0,26.03,0.71,0.71,85,5.14,1.08,1.08,0.37,330.6,31.3,0.13,10.13428333,8.8317,1.30258333,12.85323577,130,0.678475,67.8475,24.29,72.84,0.2,1102,11016,0,0,354,3537,0,0,,,,,,,,,,,,,,,,,,
2/11/19,11-Feb-19,384,6,B,7:10:00 AM,Puhi Bay,PB,,,0.01,0.0254,20,2,0.416,Mid,2,17.3,20.4,83.4,6.78,21.3,21.3,2,Out,2760,2,100,3,1,Ebb,3700,27,256,256,0,,,,,,,,,,,,10.13428333,8.8317,1.30258333,12.85323577,130,0.678475,67.8475,24.29,72.84,0.2,1652,16524,0,0,18,185,0,0,2.07,0.53,0.38,0.42,0.55,2.23,0.86,0.01,7.14,28.99,7.42,5.32,5.88,7.7,31.23,12.04,0.14,98.74
2/28/18,28-Feb-18,149,3,A,7:20:00 AM,Reed's Bay,RB,,,0.09,0.2286,20,2,0.063,Low,1,6.4,18.7,76.3,6.82,0.39,0.39,1,In,860,2,30,2,2,Flood,14,13,1012,1012,11,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,1792,17918,0,0,15,155,0,0,0.13,0.21,0.82,2.67,4.19,1.22,0.15,0.06,9.47,1.37,2.22,8.66,28.19,44.24,12.88,1.58,0.63,99.79
2/11/19,11-Feb-19,381,5,B,7:00:00 AM,Honoli'i,HL,8.94,0.253150219,0.01,0.0254,30,1,0.459,High,3,33.2,23.2,88.6,6.24,8.48,8.48,2,Out,160,1,43,2,1,Ebb,2800,0,75,75,0,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,2047,20468,0,0,14,141,11,109,0,0.43,4.13,4.44,0.21,0,0,0,9.22,0,4.66,44.79,48.16,2.28,0,0,0,99.89
2/11/19,11-Feb-19,385,3,C,6:50:00 AM,Reed's Bay,RB,,,0.01,0.0254,20,2,0.459,Low,1,9.3,19,85.7,7.52,0.74,0.74,1,In,860,2,30,2,1,Ebb,3400,33,206,206,4,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,2945,29455,0,0,1,9,0,0,2.11,2.72,1.78,1.01,0.69,0.18,0.04,0,8.53,24.74,31.89,20.87,11.84,8.09,2.11,0.47,0,100
2/11/19,11-Feb-19,383,6,A,7:10:00 AM,Puhi Bay,PB,,,0.01,0.0254,20,2,0.416,Mid,2,17.2,20.4,85.3,6.96,39.8,39.8,2,Out,2760,2,100,3,1,Ebb,4000,7,201,201,0,,,,,,,,,,,,10.13428333,8.8317,1.30258333,12.85323577,130,0.678475,67.8475,24.29,72.84,0.2,4590,45900,3,34,7,72,0,0,2.07,0.53,0.38,0.42,0.55,2.23,0.86,0.01,7.14,28.99,7.42,5.32,5.88,7.7,31.23,12.04,0.14,98.74
2/11/19,11-Feb-19,379,5,C,7:00:00 AM,Honoli'i,HL,8.94,0.253150219,0.01,0.0254,30,1,0.459,High,3,33.9,23.3,86.4,6.06,9.09,9.09,2,Out,160,1,43,2,1,Ebb,3750,7,41,41,0,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,4899,48994,0,0,7,65,0,0,0,0.43,4.13,4.44,0.21,0,0,0,9.22,0,4.66,44.79,48.16,2.28,0,0,0,99.89
2/11/19,11-Feb-19,382,6,C,7:10:00 AM,Puhi Bay,PB,,,0.01,0.0254,20,2,0.416,Mid,2,17,20.3,82.6,6.76,24.1,24.1,2,Out,2760,2,100,3,1,Ebb,2400,7,132,132,0,,,,,,,,,,,,10.13428333,8.8317,1.30258333,12.85323577,130,0.678475,67.8475,24.29,72.84,0.2,5164,51637,0,0,13,133,0,0,2.07,0.53,0.38,0.42,0.55,2.23,0.86,0.01,7.14,28.99,7.42,5.32,5.88,7.7,31.23,12.04,0.14,98.74
2/11/19,11-Feb-19,386,3,A,6:50:00 AM,Reed's Bay,RB,,,0.01,0.0254,20,2,0.459,Low,1,12.2,19.3,85.2,7.3,0.76,0.76,1,In,860,2,30,2,1,Ebb,3600,7,350,350,8,,,,,,,,,,,,9.9103,8.075066667,1.835233333,18.51844377,184,0.265175,26.5175,27.3,72.01,0.36,8247,82473,0,0,2,22,0,0,2.11,2.72,1.78,1.01,0.69,0.18,0.04,0,8.53,24.74,31.89,20.87,11.84,8.09,2.11,0.47,0,100
2/11/19,11-Feb-19,380,5,A,7:00:00 AM,Honoli'i,HL,8.94,0.253150219,0.01,0.0254,30,1,0.459,High,3,32.3,23,87.9,6.25,7.92,7.92,2,Out,160,1,43,2,1,Ebb,4000,0,74,74,0,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,8710,87100,0,0,7,68,0,0,0,0.43,4.13,4.44,0.21,0,0,0,9.22,0,4.66,44.79,48.16,2.28,0,0,0,99.89
7/10/18,10-Jul-18,193,1,C,6:28:00 AM,Richardson,RN,,,0.06,0.1524,10,3,0.353,Mid,2,24.9,23.6,79.6,5.91,0.48,0.48,2,Out,6180,3,13,1,2,Flood,0,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/18,10-Jul-18,194,1,A,6:28:00 AM,Richardson,RN,,,0.06,0.1524,10,3,0.353,Mid,2,22.9,23,72.3,5.7,0.46,0.46,2,Out,6180,3,13,1,2,Flood,0,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/18,10-Jul-18,195,1,B,6:28:00 AM,Richardson,RN,,,0.06,0.1524,10,3,0.353,High,3,27.9,24,71.6,5.12,0.5,0.5,2,Out,6180,3,13,1,2,Flood,10,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/18,17-Jul-18,208,1,B,6:12:00 AM,Richardson,RN,,,0.13,0.3302,10,3,0.756,High,3,29.4,24.6,80.9,5.67,1.55,1.55,2,Out,6180,3,13,1,1,Ebb,0,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/18,17-Jul-18,209,1,A,6:12:00 AM,Richardson,RN,,,0.13,0.3302,10,3,0.756,High,3,28.9,24.5,80.2,5.61,0.7,0.7,2,Out,6180,3,13,1,1,Ebb,0,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/18,17-Jul-18,210,1,C,6:12:00 AM,Richardson,RN,,,0.13,0.3302,10,3,0.756,High,3,29.4,24.6,79,5.61,0.96,0.96,2,Out,6180,3,13,1,1,Ebb,10,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/18,24-Jul-18,223,1,A,7:24:00 AM,Richardson,RN,,,0.15,0.381,10,3,0.375,High,3,27.1,24,90.2,6.42,10.8,10.8,2,Out,6180,3,13,1,2,Flood,10,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/18,24-Jul-18,224,1,C,7:24:00 AM,Richardson,RN,,,0.15,0.381,10,3,0.375,High,3,28.9,24.2,92,6.5,4.33,4.33,2,Out,6180,3,13,1,2,Flood,10,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/18,24-Jul-18,225,1,B,7:24:00 AM,Richardson,RN,,,0.15,0.381,10,3,0.375,Mid,2,24.3,23.5,85.3,6.27,1.98,1.98,2,Out,6180,3,13,1,2,Flood,36,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/18,30-Jul-18,238,1,B,7:20:00 AM,Richardson,RN,,,0.14,0.3556,10,3,0.355,Mid,2,25.4,23.6,71.7,5.23,0.73,0.73,2,Out,6180,3,13,1,1,Ebb,20,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/18,30-Jul-18,239,1,C,7:20:00 AM,Richardson,RN,,,0.14,0.3556,10,3,0.355,High,3,27.1,23.9,80.8,5.61,0.64,0.64,2,Out,6180,3,13,1,1,Ebb,20,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/18,30-Jul-18,240,1,A,7:20:00 AM,Richardson,RN,,,0.14,0.3556,10,3,0.355,Mid,2,24.5,23.4,79.5,5.82,0.73,0.73,2,Out,6180,3,13,1,1,Ebb,130,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,14-Aug-18,253,1,A,7:14:00 AM,Richardson,RN,,,0.01,0.0254,10,3,0.342,Mid,2,25.6,24.4,77.8,5.6,0.55,0.55,2,Out,6180,3,13,1,1,Ebb,0,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,14-Aug-18,254,1,C,7:14:00 AM,Richardson,RN,,,0.01,0.0254,10,3,0.342,Mid,2,26.1,24.5,79.1,6.63,0.74,0.74,2,Out,6180,3,13,1,1,Ebb,40,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,14-Aug-18,255,1,B,7:14:00 AM,Richardson,RN,,,0.01,0.0254,10,3,0.342,High,3,27.1,24.8,77.7,5.5,0.55,0.55,2,Out,6180,3,13,1,1,Ebb,50,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,15-Aug-18,268,1,C,6:48:00 AM,Richardson,RN,,,0.04,0.1016,10,3,0.536,High,3,28.1,24.8,77.6,5.48,0.74,0.74,2,Out,6180,3,13,1,1,Ebb,0,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,15-Aug-18,269,1,B,6:48:00 AM,Richardson,RN,,,0.04,0.1016,10,3,0.536,High,3,28.2,24.8,72.6,5.12,0.59,0.59,2,Out,6180,3,13,1,1,Ebb,10,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,15-Aug-18,270,1,A,6:48:00 AM,Richardson,RN,,,0.04,0.1016,10,3,0.536,High,3,27.5,24.7,77.6,5.45,0.28,0.28,2,Out,6180,3,13,1,1,Ebb,10,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/18,28-Aug-18,283,1,B,7:08:00 AM,Richardson,RN,,,0.65,1.651,10,3,0.342,Mid,2,26.4,24.4,90.1,6.5,0.81,0.81,2,Out,6180,3,13,1,1,Ebb,20,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/18,28-Aug-18,284,1,A,7:08:00 AM,Richardson,RN,,,0.65,1.651,10,3,0.342,Mid,2,26.4,24.4,103.9,10.4,0.38,0.38,2,Out,6180,3,13,1,1,Ebb,20,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/18,28-Aug-18,285,1,C,7:08:00 AM,Richardson,RN,,,0.65,1.651,10,3,0.342,Mid,2,23.8,23.9,88.9,6.69,0.56,0.56,2,Out,6180,3,13,1,1,Ebb,30,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/18,24-Sep-18,298,1,A,7:02:00 AM,Richardson,RN,,,0.01,0.0254,10,3,0.315,Mid,2,20.1,23.3,73.3,5.57,1.24,1.24,2,Out,6180,3,13,1,2,Flood,0,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/18,24-Sep-18,299,1,B,7:02:00 AM,Richardson,RN,,,0.01,0.0254,10,3,0.315,Mid,2,22.5,23.7,68.7,5.12,0.98,0.98,2,Out,6180,3,13,1,2,Flood,0,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/18,24-Sep-18,300,1,C,7:02:00 AM,Richardson,RN,,,0.01,0.0254,10,3,0.315,Mid,2,24.4,24.1,72.3,5.26,0.75,0.75,2,Out,6180,3,13,1,2,Flood,0,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/18,2-Oct-18,313,1,C,7:03:00 AM,Richardson,RN,,,0,0,10,3,0.154,High,3,29.4,24.8,75.2,5.28,0.53,0.53,2,Out,6180,3,13,1,1,Ebb,0,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/18,2-Oct-18,314,1,A,7:03:00 AM,Richardson,RN,,,0,0,10,3,0.154,High,3,28.7,24.6,77.8,5.48,0.89,0.89,2,Out,6180,3,13,1,1,Ebb,10,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/18,2-Oct-18,315,1,B,7:03:00 AM,Richardson,RN,,,0,0,10,3,0.154,High,3,29.9,24.9,68.6,4.78,0.69,0.69,2,Out,6180,3,13,1,1,Ebb,10,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/18,15-Oct-18,328,1,B,6:56:00 AM,Richardson,RN,,,0,0,10,3,0.411,High,3,27.7,25.2,77.6,5.44,1.1,1.1,2,Out,6180,3,13,1,2,Flood,0,,,,,,,,,,,,,,,,10.12345,9.46945,0.654,6.460248236,65,0.11085,11.085,20.82,78.13,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
